,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
68,d20150115,10.367485333333333,11.198445666666666,10.6134755,0.0,0.0,0.0,12.213070333333334,10.650269333333332,9.967073333333333,0.0,0.0,0.0,9.54936174782609,10.248932915217392,9.444629913043478,0.0,0.0,0.0,11.162715249999996,9.86792322826087,9.027015126086956,0.0,0.0,0.0,10.016365375,10.77801775,10.039312749999999,0.0,0.0,0.0,11.864192000000001,10.285231750000001,9.2254255,0.0,0.0,0.0,against,for
69,d20141203,9.748814499999998,9.05645,10.453096500000001,0.0,0.0,0.0,11.939788499999999,9.108464825,9.5197764,0.0,0.0,0.0,9.643907225806451,8.54604605483871,10.022068048387096,0.0,0.0,0.0,12.129875774193547,8.529485261290324,9.55919079032258,0.0,0.0,0.0,10.110670249999998,9.562866000000001,10.71033,0.0,0.0,0.0,12.185239375,9.420729625,9.932246625000001,0.0,0.0,0.0,for,for
70,d20141113,12.576386333333332,10.525622,12.079151166666668,11.130077,0.0,0.0,11.003173333333335,11.136654666666667,9.748914666666666,11.603546333333334,0.0,0.0,11.131334607142858,9.282957524999999,11.070053267857144,9.845786785714283,0.0,0.0,9.832072885714286,10.330546071428573,8.424937975,10.594884642857142,0.0,0.0,12.191611125000001,9.700289875000001,11.37619575,10.208790500000001,0.0,0.0,10.461296,10.331576,9.13932675,11.22158625,0.0,0.0,against,for
71,d20141022,11.325367875,10.005928749999999,10.83625525,10.25117075,0.0,0.0,10.86540825,10.908134500000001,10.77037375,0.0,0.0,0.0,10.548030259999997,9.0514012,10.2718201,9.38681608,0.0,0.0,10.09247926,9.29874044,10.23154006,0.0,0.0,0.0,10.759743,9.652015666666665,10.641597500000001,9.7915045,0.0,0.0,10.576232000000001,9.982604333333333,10.611856000000001,0.0,0.0,0.0,against,against
72,d20141007,11.176905666666668,10.435457999999999,11.495285999999998,0.0,0.0,0.0,9.820028666666667,10.782808666666668,10.710544666666669,0.0,0.0,0.0,10.041305675,9.527528157142854,10.532055535714287,0.0,0.0,0.0,8.963116821428569,9.769099446428573,9.61837634642857,0.0,0.0,0.0,11.26118075,10.2916645,11.9062245,0.0,0.0,0.0,9.5566715,10.334324500000001,10.473482749999999,0.0,0.0,0.0,for,against
73,d20140930,9.392329666666667,11.244048000000001,11.101123000000001,0.0,0.0,0.0,11.488504,12.88136,10.083895,9.728759,0.0,0.0,8.50836526923077,10.297295874358975,10.068508051282052,0.0,0.0,0.0,10.550928707692307,11.877354038461537,9.50381473076923,8.854297407692306,0.0,0.0,9.065612625,10.99014625,10.99298075,0.0,0.0,0.0,11.200759999999999,12.5358735,10.146974499999999,9.579900749999998,0.0,0.0,for,undecided
74,d20140909,11.094955666666666,9.533690666666667,10.806925333333334,10.598319333333334,0.0,0.0,8.566309333333335,11.614325,10.474681666666667,11.725724666666666,0.0,0.0,9.85849711764706,8.633820029411766,9.763562002941178,9.576542749999998,0.0,0.0,7.84093959117647,10.800671088235292,9.445287761764705,10.49921948529412,0.0,0.0,9.66859475,8.321005,9.77743275,9.439039,0.0,0.0,7.57256175,10.581081,9.019249625,10.58995025,0.0,0.0,for,for
75,d20140626,9.812665666666666,10.293156666666667,9.352522,8.403189333333334,0.0,0.0,10.800107833333334,9.237914666666667,10.560806,9.967205333333334,0.0,0.0,7.854790428260867,8.462494821739131,7.97210378478261,7.198237765217392,0.0,0.0,9.325898232608697,8.127797439130434,9.46769503695652,8.765141480434783,0.0,0.0,8.776284,9.703611,9.001833,8.386292375,0.0,0.0,10.474477875,9.3997645,10.45780925,9.963086,0.0,0.0,against,for
76,d20140507,9.7816395,10.2813395,11.1165475,0.0,0.0,0.0,11.218916,10.038927000000001,10.7831385,0.0,0.0,0.0,8.983795050000001,9.472810003846153,10.093422807692308,0.0,0.0,0.0,10.019567892307693,9.351889007692305,9.56954190769231,0.0,0.0,0.0,9.649156999999999,10.0284925,10.341250500000001,0.0,0.0,0.0,11.193197000000001,9.910288999999999,9.909142,0.0,0.0,0.0,against,against
77,d20140409,11.502142,9.676195,11.436255,0.0,0.0,0.0,9.926207,10.28949,10.512685,0.0,0.0,0.0,10.183414142857144,8.783632942857144,10.745343285714286,0.0,0.0,0.0,9.207543857142857,8.967957814285713,9.290398499999998,0.0,0.0,0.0,11.435257,9.539518,11.17014,0.0,0.0,0.0,9.755329,9.554991,10.435509,0.0,0.0,0.0,for,for
78,d20140402,9.373230999999999,10.16778,11.658431666666667,0.0,0.0,0.0,11.630499333333333,8.704456666666665,9.962156333333333,0.0,0.0,0.0,9.246114188461538,9.573734173076925,11.488412576923078,0.0,0.0,0.0,11.272222903846155,8.491982846153846,9.743337,0.0,0.0,0.0,9.342107250000002,9.72544875,11.63927175,0.0,0.0,0.0,11.495292500000001,8.779860075,9.9556725,0.0,0.0,0.0,for,undecided
79,d20140312,9.976764000000001,11.49633,10.553212166666667,8.073552966666666,0.0,0.0,9.601689666666667,10.330066333333333,9.769866,0.0,0.0,0.0,9.871701499999999,11.191937738095238,9.753118238095238,8.022329395238096,0.0,0.0,9.360635023809524,10.154306190476191,9.151313333333334,0.0,0.0,0.0,10.249227666666668,11.624921,10.067213333333333,8.3419948,0.0,0.0,9.651461333333332,10.459270333333334,9.293947333333334,0.0,0.0,0.0,against,against
80,d20140305,9.929941333333334,9.653357999999999,10.253029333333332,0.0,0.0,0.0,9.703224,10.8432915,10.958497666666666,0.0,0.0,0.0,8.559751882608694,8.34154865,8.601950728260869,0.0,0.0,0.0,8.748419876086956,9.67866683695652,9.682163291304347,0.0,0.0,0.0,9.709158666666665,9.414030333333335,9.500774999999999,0.0,0.0,0.0,9.599147333333333,10.630061,10.673546666666667,0.0,0.0,0.0,for,for
81,d20140227,10.07313425,10.367145924999999,10.36763425,9.609694999999999,0.0,0.0,11.713227625,10.288904125,9.579022174999999,10.238291324999999,0.0,0.0,9.869424110526314,9.489318447368422,9.529778263157896,9.207073757894738,0.0,0.0,11.304641052631576,9.66664516842105,8.775743910526316,9.713674552631579,0.0,0.0,10.737608000000002,10.3787825,10.493492499999999,10.038868125,0.0,0.0,12.1374905,10.508812875,9.726702625,10.6796485,0.0,0.0,for,for
82,d20140212,9.335265666666666,10.195252833333333,9.209338333333333,0.0,0.0,0.0,9.783156666666665,10.417317666666667,10.521921999999998,0.0,0.0,0.0,7.944897623214288,8.972072932142854,8.078079623214286,0.0,0.0,0.0,8.560999857142855,9.3199948375,9.19818005714286,0.0,0.0,0.0,9.128945,10.260336666666666,8.977809,0.0,0.0,0.0,9.816885833333332,10.411152666666666,10.505092,0.0,0.0,0.0,for,for
83,d20140115,10.617871333333333,9.973600666666668,11.584544999999999,9.874592666666667,11.138922333333333,0.0,10.294169666666667,10.238061000000002,10.955435999999999,10.959847333333334,9.999296333333334,0.0,9.136546979245283,8.944237049056603,10.3002269245283,8.639961403773585,10.078788677358489,0.0,9.289911492452834,8.48162373396226,9.728899666037735,9.797631458490565,9.050655843396225,0.0,10.3549825,9.810683749999999,11.1883075,9.610494500000001,10.9144835,0.0,10.053296125000001,9.460017,10.63582725,10.676808,9.904668749999999,0.0,for,undecided
84,d20131204,10.352684333333334,10.714119333333334,9.833620000000002,0.0,0.0,0.0,11.300055999999998,12.265578666666668,12.504138,10.735456,0.0,0.0,8.34577872970297,8.903188114851487,7.7775891178217815,0.0,0.0,0.0,9.432135317821784,9.871437512871287,10.388556723762381,8.500015778217817,0.0,0.0,10.05191825,10.16795125,9.362584,0.0,0.0,0.0,10.883448,11.7328665,11.963498249999999,10.25334575,0.0,0.0,for,against
85,d20131120,10.2700285,9.255771750000001,9.368586,10.2690865,0.0,0.0,11.696391,10.45029725,10.474827000000001,11.285984,0.0,0.0,9.73698503125,8.099797296875,8.583871406250001,9.344821546875004,0.0,0.0,10.927673671874999,9.44246485,9.66402475,10.30331334375,0.0,0.0,10.272489,8.50716175,9.15479225,10.043336374999999,0.0,0.0,11.554790749999999,10.01206475,10.102797875,10.803366375,0.0,0.0,against,for
86,d20131114,10.468148666666666,10.814012,11.358858833333334,10.055660666666666,0.0,0.0,10.560824333333334,11.236025666666668,10.146924666666667,9.667675000000001,0.0,0.0,8.920669488571432,9.438811398571428,10.032429437142858,9.058412809999997,0.0,0.0,9.040811242857146,9.833987297142857,8.711184890000002,8.440577494285714,0.0,0.0,9.444970000000001,9.7461105,10.326566249999999,9.36831075,0.0,0.0,9.166561375,10.16013575,8.9842338,8.7851745,0.0,0.0,for,against
87,d20131030,10.426077666666666,9.642838666666668,10.201960999999999,10.659715666666665,0.0,0.0,10.314314000000001,10.411153999999998,10.314785,11.223441666666666,9.977593333333333,0.0,8.883688936249998,8.22123601875,8.402598421250001,8.751973478749997,0.0,0.0,8.37594629375,9.186457218750002,8.94607415875,9.730748335000003,8.574721378750002,0.0,10.154333999999999,9.62810025,9.897366000000002,10.667842,0.0,0.0,9.86056,10.3539235,10.252574,11.371201000000001,9.79793775,0.0,against,against
88,d20131018,8.7757106,9.319904600000001,10.1260936,11.6232294,6.43603744,0.0,9.74827448,6.20774668,9.49240786,9.4906239,8.71678274,0.0,8.328535550000003,8.910096655263157,9.678031934210525,11.35342150526316,6.118822755263158,0.0,9.241141421052632,5.525544357894736,9.125488173684209,9.04722443947368,8.349970239473686,0.0,8.972709666666667,8.999223333333333,10.113684333333333,12.272095333333333,6.458408833333333,0.0,9.702240000000002,6.002938033333334,9.476607666666666,9.786116999999999,8.889647333333334,0.0,for,for
89,d20131016,9.44827375,11.597912,9.98996425,9.579875000000001,0.0,0.0,10.1727275,11.23841625,10.0733865,10.526697500000001,0.0,0.0,7.804012187499999,10.007674285227274,8.609891399999999,8.267165707954542,0.0,0.0,8.490271097727273,9.379537588636365,8.659695146590906,9.0287437375,0.0,0.0,8.9740794,11.12594125,9.546349249999999,9.165309749999999,0.0,0.0,9.69313775,10.46648325,9.50540625,10.19499075,0.0,0.0,against,undecided
90,d20130910,11.615293666666666,10.022696333333334,11.326585833333333,0.0,0.0,0.0,10.384133333333333,11.3461345,9.823316333333333,0.0,0.0,0.0,10.6847141,9.3078879,10.17187555,0.0,0.0,0.0,8.919339990000001,10.33436385,8.86774045,0.0,0.0,0.0,10.447391108108109,9.189275956756756,10.052106108108108,0.0,0.0,0.0,9.010294718918917,10.25450162162162,8.79288114054054,0.0,0.0,0.0,against,against
92,d20130619,10.830423666666666,9.914916,11.905953666666667,10.847878166666666,0.0,0.0,10.684101666666669,11.464017333333333,10.221617,10.580035666666666,0.0,0.0,10.083607568749999,8.917605025,11.204982190625,9.805757778125,0.0,0.0,9.682109000000002,10.596078299999999,9.208430990624999,9.934155087499999,0.0,0.0,10.36128825,9.20353325,11.283204000000001,10.28696475,0.0,0.0,10.0317255,10.757292,9.67022575,10.074409875,0.0,0.0,for,undecided
93,d20130508,9.58424,11.70698,9.872123,10.376932,0.0,0.0,11.342209,9.957633,11.223868,10.334237,0.0,0.0,9.19703192972973,11.037479243243245,9.318808681081082,9.796563129729726,0.0,0.0,10.816792716216218,9.076869448648647,10.446679945945949,9.832634581081079,0.0,0.0,9.348634749999999,11.234443249999998,9.528613750000002,10.1208735,0.0,0.0,11.123806250000001,9.211067250000001,10.758860250000001,9.98906875,0.0,0.0,for,undecided
94,d20130417,11.684906374999999,10.132009,9.9197305,11.086641749999998,0.0,0.0,10.345492375000001,9.7786695,10.206885,9.366479375,0.0,0.0,10.029264082608693,8.431654202898551,7.964151589855072,9.624712582608698,0.0,0.0,8.923350968115944,8.403511924637682,8.871396940579713,7.862560628985503,0.0,0.0,11.235654,9.598203250000001,9.579486249999999,10.98345125,0.0,0.0,9.830751875,9.75989325,9.8854365,9.20823325,0.0,0.0,against,undecided
95,d20130403,11.262981666666667,12.081682666666666,10.629987999999999,11.095726666666666,0.0,0.0,9.872950166666667,10.418798333333333,9.696088666666666,0.0,0.0,0.0,9.60219086190476,10.146598319047618,9.264315354761903,9.409858692857146,0.0,0.0,8.603914585714287,8.913863807142857,7.881959707142859,0.0,0.0,0.0,10.399023999999999,11.519687750000001,10.089524,10.747212,0.0,0.0,9.890777,10.002493999999999,9.593277875,0.0,0.0,0.0,against,against
96,d20130313,11.1258355,11.912533,10.817988,10.2892735,0.0,0.0,10.873598000000001,10.715211625000002,11.94649725,10.469631249999999,0.0,0.0,10.021622955555557,10.882349476388889,9.554344706944448,8.8947048,0.0,0.0,9.58286017222222,9.264271797222223,10.528670665277778,9.196765055555556,0.0,0.0,11.057408624999999,11.778471499999998,10.365671500000001,9.781123749999999,0.0,0.0,10.626230999999999,10.158249750000001,11.552712,10.03506475,0.0,0.0,for,against
97,d20130213,10.693100249999999,9.548068375000001,9.03978575,0.0,0.0,0.0,11.41459675,10.11925975,12.24144375,11.697785,9.91842675,0.0,9.827929229999999,9.109359474999996,8.370728982500001,0.0,0.0,0.0,10.569297577499999,9.561725349999998,11.5333818125,10.884688712500003,8.8742741625,0.0,10.190213749999998,9.2110225,8.8161715,0.0,0.0,0.0,10.753404999999999,9.944625499999999,11.793332375,11.061703000000001,9.22420275,0.0,against,against
98,d20130116,10.329295,11.04418975,11.47654475,10.042229125,12.669295,11.69687925,10.243755375,11.21865025,11.2734485,11.1240235,0.0,0.0,9.158664132876718,9.536401156164382,10.074040028767122,8.499821899999997,11.199666776712332,10.161649421917808,8.553827957534248,9.533757220547947,9.74255487260274,9.874381128767123,0.0,0.0,10.4637305,10.6113855,11.50056375,9.610178750000001,12.62412325,11.44754975,10.086108750000001,11.025868000000001,10.78361125,11.176282250000002,0.0,0.0,against,undecided
99,d20121205,11.74477275,11.214603,10.961606249999999,10.0977705,0.0,0.0,11.633093500000001,12.63514225,10.745698375,11.0391465,10.581364,0.0,10.633499590277781,10.003454530555556,9.863220508333335,9.095914965277776,0.0,0.0,10.389714270833338,11.183959148611114,9.706478638888889,10.112366424999998,9.43248670972222,0.0,11.490871124999998,11.109447750000001,10.73910775,9.93151825,0.0,0.0,11.340737125,12.493984999999999,10.47521725,10.96811725,10.300194125,0.0,for,against
100,d20121114,10.413623999999999,11.074777000000003,10.154145,9.494490666666668,9.405166,0.0,9.828833666666666,9.468325333333333,9.700031000000001,9.919255,10.695177666666666,0.0,9.318261506249998,9.889608283333333,8.5631667,8.308645485416667,8.2548513125,0.0,8.441056547916668,8.497270966666665,8.11633798125,8.91239836458333,9.477166991666666,0.0,9.69747675,10.623399875,9.191436125000001,8.806615375,8.7982275,0.0,9.012884750000001,9.153668,8.45080025,9.52008425,10.176273250000001,0.0,for,against
101,d20121024,9.5184895,9.481824833333333,10.370161999999999,10.145610333333332,0.0,0.0,10.625101666666666,10.527956166666666,10.014455833333335,10.469668,0.0,0.0,7.857773372222222,8.055647830555555,9.069843169444441,8.766885308333332,0.0,0.0,8.72120197916667,8.655040705555557,8.493592794444446,9.112636350000002,0.0,0.0,8.57939735,8.9255015,9.914599,9.74709025,0.0,0.0,9.354962625,9.373631625000002,9.39623,9.857721999999999,0.0,0.0,against,undecided
103,d20121004,11.499309666666667,11.442102999999998,9.612294333333333,0.0,0.0,0.0,9.224797666666667,12.048176333333332,10.468112,11.046450666666667,0.0,0.0,10.282875002,10.412869340000002,8.514427830000002,0.0,0.0,0.0,8.080136805999999,10.792535994000001,9.214178883999999,10.100004098000001,0.0,0.0,11.186309875,11.31382425,9.163142749999999,0.0,0.0,0.0,8.8655875,11.575698625000001,9.95429375,11.1279795,0.0,0.0,against,against
104,d20120912,9.015628666666666,10.227952333333334,11.025189,10.455995666666666,0.0,0.0,11.5946255,9.863825666666665,10.6173,10.487491333333333,0.0,0.0,7.236545382352941,8.63298745,10.025992461764707,9.74102123529412,0.0,0.0,10.748762779411766,9.037514170588237,10.122431352941177,9.798892573529413,0.0,0.0,8.013231333333332,9.488149,10.581502,10.123281666666669,0.0,0.0,11.463320000000001,9.601497666666667,10.397788,10.431725,0.0,0.0,for,for
105,d20120701,10.419125333333334,12.097261500000002,10.308023333333333,10.499346333333333,9.653794333333334,0.0,10.986091666666667,10.245641,10.997067999999999,11.822741333333333,0.0,0.0,9.0667277025,10.699910295000004,8.850048225,8.755069912500002,8.582661332499999,0.0,8.537098964999998,8.4783920975,8.927041697499998,10.484993482499995,0.0,0.0,9.8728585,11.3107215,9.45654575,9.503613000000001,9.3392435,0.0,9.221861999999998,9.02190775,9.61500975,11.38465475,0.0,0.0,undecided,against
106,d20120508,10.697987,10.4283185,11.8101755,0.0,0.0,0.0,9.99549475,10.57751575,9.784972,10.5907055,0.0,0.0,8.971769963698632,8.812317417123285,9.950588104109588,0.0,0.0,0.0,8.51247156849315,9.210452040410958,8.570584780136992,9.09566516369863,0.0,0.0,10.69845,9.715574333333333,11.367962999999998,0.0,0.0,0.0,10.037982333333332,10.521949,10.142373166666667,10.351787666666667,0.0,0.0,for,for
107,d20120417,13.329369666666667,11.127443999999999,11.868141,0.0,0.0,0.0,8.831169166666667,13.10036,8.856359,0.0,0.0,0.0,11.619089812499999,9.918672147727271,10.433256562499999,0.0,0.0,0.0,7.702235243181818,11.61411443181818,7.953630242045454,0.0,0.0,0.0,13.11733075,10.9164595,11.6540295,0.0,0.0,0.0,8.51347925,12.963421999999998,8.685266500000001,0.0,0.0,0.0,undecided,undecided
108,d20120207,8.526681,9.833200000000001,10.0078635,9.849048,10.193955,10.292562499999999,11.801739,10.703568,10.513088499999999,10.46064675,10.6376375,0.0,7.149599694936708,7.995530512658229,8.299929722784814,8.166904145569617,9.102155391139242,9.06884141898734,10.592208688607597,9.440137511392404,9.532080510126582,9.464397088607592,9.226738765822782,0.0,7.810571675,8.694138375,9.350575,8.9409125,9.88575375,9.715903,11.683090250000001,10.301404999999999,10.2317585,9.9348075,9.98220725,0.0,against,for
110,d20111115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,for,for
111,d20111025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,undecided,undecided
112,d20111012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,for,for
113,d20111004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,undecided,undecided
114,d20110920,10.1238785,9.703376,11.68532,0.0,0.0,0.0,10.347307749999999,10.29796125,11.234810875,0.0,0.0,0.0,8.254427440000002,7.855456680000003,9.563645565882352,0.0,0.0,0.0,8.066596834117645,8.467383883529415,9.384554198823528,0.0,0.0,0.0,9.8225095,9.10444225,11.286413249999999,0.0,0.0,0.0,9.75207975,9.988806375,11.05959575,0.0,0.0,0.0,against,for
115,d20110907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,undecided,undecided
116,d20110608,10.9111815,9.240181374999999,11.4173065,0.0,0.0,0.0,10.488123,10.283174,11.839580250000001,0.0,0.0,0.0,9.321128425352113,7.7728321859154885,9.652409709859157,0.0,0.0,0.0,9.278941474647889,8.730078387323942,9.996708457746479,0.0,0.0,0.0,10.59648825,8.847353,10.798230499999999,0.0,0.0,0.0,10.35218025,9.78559125,11.052904,0.0,0.0,0.0,against,against
117,d20110510,10.385737,12.077637000000001,10.842432,12.07516575,0.0,0.0,10.862081499999999,10.353200375,11.190236500000001,10.2937725,0.0,0.0,8.577495343939395,10.242317365151516,9.181326798484848,10.22592966666667,0.0,0.0,9.683678577272724,9.151185774242427,9.986342842424246,8.982392706060608,0.0,0.0,9.87118725,11.602530250000001,10.564021,11.38359475,0.0,0.0,10.45823475,10.18537225,11.0275945,10.05119,0.0,0.0,against,against
118,d20110503,10.08631725,8.876917500000001,10.9827175,9.794205,0.0,0.0,9.549066750000001,8.8906825,10.924366,0.0,0.0,0.0,9.622251850666666,8.224343197333333,10.801169174666667,9.457326165333333,0.0,0.0,9.125424198666666,8.415153090666669,10.31558903466666,0.0,0.0,0.0,11.035089333333332,9.608801666666666,12.306790666666666,10.748512499999999,0.0,0.0,10.236857666666667,9.538064833333333,12.349792,0.0,0.0,0.0,undecided,undecided
119,d20110405,9.43626075,9.4428065,10.90599225,9.859364125,0.0,0.0,10.84036775,10.041447250000001,9.96320925,0.0,0.0,0.0,8.260582604347826,8.21924224565217,9.723805504347826,9.002724078260869,0.0,0.0,9.828200713043476,8.86331039347826,8.816244745652176,0.0,0.0,0.0,9.259054125,9.1643945,10.826993250000001,10.04484,0.0,0.0,10.883410000000001,9.86389925,9.820580000000001,0.0,0.0,0.0,against,against
120,d20110315,10.327088499999999,9.534867875,10.0107485,9.28560075,0.0,0.0,10.387262250000001,9.306625,9.80843075,9.61867425,0.0,0.0,9.029592417307695,8.504493815384617,8.629012684615388,8.071768550000002,0.0,0.0,9.240013675,8.001148759615385,8.887415796153848,8.51563501923077,0.0,0.0,9.918367875000001,9.29691375,9.268020499999999,8.6271165,0.0,0.0,9.98322275,8.425732125,9.728102250000001,8.819169125,0.0,0.0,undecided,undecided
122,d20110111,9.91756625,10.433045125,10.9929445,9.459145750000001,0.0,0.0,9.677131,11.48694375,11.353166625,9.955988625,0.0,0.0,7.948963766666668,8.967609076666664,9.582640745000004,8.448826579999995,0.0,0.0,7.697247430000001,9.974297638333335,9.987624435000006,8.715917506666665,0.0,0.0,9.43243875,10.0558835,10.84844275,9.5228145,0.0,0.0,9.245095000000001,11.436968,11.071262875,9.87361675,0.0,0.0,undecided,against
123,d20101122,9.478338166666665,10.066709083333334,10.82348925,0.0,0.0,0.0,11.291937833333334,10.713861833333333,10.997306499999999,0.0,0.0,0.0,7.976422142857144,8.81086701785714,9.223377655357144,0.0,0.0,0.0,9.527151317857141,9.198452769642856,9.341686208928573,0.0,0.0,0.0,8.862945575,9.6382825,10.302161250000001,0.0,0.0,0.0,10.901174375,10.448052749999999,10.66630275,0.0,0.0,0.0,undecided,undecided
124,d20101006,11.25497325,10.950448,11.78234225,0.0,0.0,0.0,10.68579625,11.49785675,12.24112,0.0,0.0,0.0,9.226396384210524,9.027713237894735,10.205238154736842,0.0,0.0,0.0,8.802753882105263,9.465408871578946,10.272128751578943,0.0,0.0,0.0,10.686500249999998,10.478094,11.292027000000001,0.0,0.0,0.0,10.21884875,11.246148374999999,12.005322249999999,0.0,0.0,0.0,against,against
126,d20100608,11.126993166666665,10.467333333333334,10.155409,0.0,0.0,0.0,10.960847833333332,10.047923666666666,10.634830000000001,0.0,0.0,0.0,10.36057275,9.798628641666665,9.4808167625,0.0,0.0,0.0,10.3284531875,9.316140729166667,10.036788958333334,0.0,0.0,0.0,11.433050000000001,10.512853499999999,10.52062775,0.0,0.0,0.0,11.307293,10.41258925,10.950189,0.0,0.0,0.0,undecided,undecided
127,d20100511,11.02163275,12.426485,11.448320500000001,0.0,0.0,0.0,9.38253475,12.655763499999999,11.57111625,0.0,0.0,0.0,9.861443042105263,11.440391842105265,10.274827963157895,0.0,0.0,0.0,8.32368510526316,11.37909892631579,10.068522221052628,0.0,0.0,0.0,10.6127855,12.5550925,11.0417705,0.0,0.0,0.0,9.102129,12.141688,11.013467,0.0,0.0,0.0,undecided,undecided
128,d20100413,11.029506500000002,10.725421666666668,11.715015333333332,0.0,0.0,0.0,10.739366333333335,10.103952333333334,10.043133333333333,0.0,0.0,0.0,9.980836627027028,9.319945786486489,10.30868155135135,0.0,0.0,0.0,9.398121316216217,8.94102887837838,8.761953567567568,0.0,0.0,0.0,11.095002666666666,10.581900333333332,11.242077666666667,0.0,0.0,0.0,10.638361666666666,9.957564833333334,9.999195333333335,0.0,0.0,0.0,against,against
129,d20100316,9.957740983333334,11.099516,9.90098545,9.880748333333335,0.0,0.0,11.879103833333334,10.500701833333332,10.353205166666667,10.1974061,0.0,0.0,8.731810900000001,9.897273578260867,8.580968513043475,8.824884210869566,0.0,0.0,10.665606676086954,9.44891810869565,9.245116930434781,9.034352967391301,0.0,0.0,9.950591333333334,11.112692166666669,9.836394666666665,9.657769583333334,0.0,0.0,11.802661749999999,10.524489999999998,10.394389666666667,10.072754333333334,0.0,0.0,undecided,undecided
130,d20091201,9.777744625,10.3814635,11.00604,0.0,0.0,0.0,10.6382525,11.311046999999999,11.037849,0.0,0.0,0.0,7.914334234374999,8.479266603125001,9.384933706250004,0.0,0.0,0.0,8.618898765625,9.933406756249997,9.70971309375,0.0,0.0,0.0,9.299688249999999,9.820768000000001,10.796706499999999,0.0,0.0,0.0,10.328968499999998,11.494235,11.11012475,0.0,0.0,0.0,for,undecided
131,d20091027,10.509293000000001,13.6430928,12.4395104,11.1584877,0.0,0.0,10.911078999999999,11.8289848,10.6710376,11.1699271,0.0,0.0,8.672983162999996,11.335184370000002,10.272412177000003,9.174311179999998,0.0,0.0,8.923277022,9.781828493,8.791237911,8.890284899,0.0,0.0,10.173024666666668,13.170671999999998,12.350840833333331,10.891168583333332,0.0,0.0,10.573022416666667,11.594442833333332,10.353618666666668,10.967522333333333,0.0,0.0,undecided,undecided
132,d20091012,12.00537375,10.56077125,10.8715865,0.0,0.0,0.0,10.520499125,11.073022125000001,10.88,0.0,0.0,0.0,10.336223122641506,8.86005244528302,9.396311290566038,0.0,0.0,0.0,8.817921037735852,9.309096237735845,9.443924367924527,0.0,0.0,0.0,11.5445042,10.279327599999998,10.6134685,0.0,0.0,0.0,10.167478599999999,10.754600499999999,10.595118600000001,0.0,0.0,0.0,against,undecided
135,d20090421,9.901817000000001,9.80505325,10.446893249999999,11.0927615,0.0,0.0,11.589919875000001,10.45587725,10.447542625,10.968808249999999,0.0,0.0,9.392751045454544,9.190782272727274,10.07274140909091,10.802933727272727,0.0,0.0,11.087114090909092,9.656056000000001,9.623704409090909,10.244916136363637,0.0,0.0,9.800348875,9.764037375,10.39254375,11.351196999999999,0.0,0.0,11.868761,10.175661999999999,10.42384475,10.74141125,0.0,0.0,for,for
136,d20090317,10.824072300000001,9.532772099999999,9.3239669,0.0,0.0,0.0,10.332027,10.4534826,11.3661744,0.0,0.0,0.0,9.368849593877552,8.177486863265308,7.979415114285715,0.0,0.0,0.0,9.160892261224488,9.054106597959183,10.002628944897957,0.0,0.0,0.0,10.853401999999999,9.4608138,9.552749,0.0,0.0,0.0,10.361424,10.492095599999999,11.3600971,0.0,0.0,0.0,for,undecided
138,d2007100901,9.71744325,9.961544499999999,11.0464805,10.360618500000001,0.0,0.0,10.2886865,10.41334075,10.27239125,10.007797750000002,0.0,0.0,8.710656688888887,8.631211420000001,9.842460417777778,9.290632997777779,0.0,0.0,9.155644851111111,8.96941127111111,9.190538291111114,9.04369888888889,0.0,0.0,9.975507375,9.97038775,10.879817749999999,10.54153875,0.0,0.0,10.20806775,10.10488825,10.320642999999999,10.0299585,0.0,0.0,for,undecided
